,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
51,0,2.3421762644658,0.896,0.262,0,1,Igf1r
52,0,2.3166043263557,0.884,0.147,0,1,March3
53,0,2.28110071327807,0.934,0.226,0,1,Tnik
54,0,2.26531248266542,0.997,0.398,0,1,Ly6e
55,0,2.22715342328778,0.693,0.066,0,1,Zmat4
56,0,2.21277376561307,0.913,0.223,0,1,Cd82
57,0,2.19248938375729,0.67,0.057,0,1,Fam184b
58,0,2.16082872580102,0.997,0.88,0,1,Tmsb10
59,0,2.15278059345407,0.881,0.245,0,1,Sdc4
60,0,2.05436919847475,0.761,0.085,0,1,Nebl
61,0,2.40482763090272,0.964,0.355,0,2,Zdhhc14
62,0,2.21865496115489,0.908,0.127,0,2,Mab21l3
63,0,2.11692662963225,0.606,0.071,0,2,Itgb8
64,0,2.0496349443834,0.873,0.251,0,2,Bcl2l14
65,0,2.04203991971034,0.999,0.902,0,2,Epsti1
66,0,1.93416452923786,0.97,0.417,0,2,Lima1
67,0,1.85999544793833,0.931,0.236,0,2,Laptm4b
68,0,1.7777802304171,0.989,0.431,0,2,Net1
69,0,1.77095226805174,0.931,0.405,0,2,Zc3h12c
70,0,1.71620629963386,0.981,0.696,0,2,Rbpj
71,0,1.71056360703604,0.895,0.394,0,2,Rad51b
72,0,1.68101597296772,0.963,0.547,0,2,Atxn1
73,0,1.64755146986414,0.964,0.548,0,2,Galnt7
74,0,1.59975087424787,0.814,0.436,0,2,Gclc
75,0,1.55217670386678,0.994,0.529,0,2,Arhgap31
76,0,1.49070119330815,0.999,0.747,0,2,Cblb
77,0,1.48396964608927,0.885,0.392,0,2,Glcci1
78,0,1.47281361194617,0.974,0.395,0,2,Slc22a23
79,0,1.39426522109983,0.997,0.647,0,2,Tspan3
80,0,1.38849271207883,0.984,0.809,0,2,Atp2b1
81,0,1.38499231259007,0.945,0.46,0,2,Slc44a1
82,0,1.36150136540509,0.732,0.404,0,2,Nabp1
83,0,1.32540161431901,0.926,0.317,0,2,Gnb4
84,0,1.31139542332199,0.961,0.43,0,2,Strip2
85,0,1.3094339576365,0.907,0.529,0,2,Plcl1
86,0,1.26508326231827,0.957,0.489,0,2,Arhgap28
87,0,1.24604913552585,0.997,0.564,0,2,Ccr7
88,0,1.23799067761394,0.981,0.539,0,2,Frmd4a
89,0,1.20869876024576,0.753,0.24,0,2,Gramd3
90,0,1.18419342408861,0.963,0.714,0,2,Pik3r1
91,1.6377073974392e-279,1.29540185401085,0.601,0.272,3.8138929871564e-275,3,Tm4sf5
92,0,1.28728100038114,0.997,0.618,0,3,Gadd45b
93,0,1.05858329149999,0.978,0.538,0,3,Socs2
94,0,1.05578117693873,0.979,0.598,0,3,Cxcl16
95,0,0.859010120161213,0.909,0.569,0,3,Arl5c
96,0,0.765956362432678,0.998,0.94,0,3,Btg1
97,4.54429253073921e-302,0.743262362584853,0.868,0.586,1.05827484455855e-297,3,Pgap2
98,2.1368289145113e-209,0.633640578555922,0.552,0.272,4.97624717611392e-205,3,Fndc5
99,6.24598579089157e-208,0.62725318885921,0.476,0.191,1.45456517098283e-203,3,Dnah2
100,1.63197918264352e-206,0.613062246119908,0.827,0.598,3.80055312054023e-202,3,Scamp2
101,0,2.65818024357061,0.794,0.276,0,4,Adgrl3
102,0,2.03573911334767,0.837,0.095,0,4,Sirpb1a
103,0,2.01182764493919,0.959,0.265,0,4,Rgs2
104,0,1.88061402577517,0.926,0.484,0,4,Mdh2
105,0,1.87861865876452,0.974,0.339,0,4,S100a6
106,0,1.71881480783435,0.989,0.411,0,4,S100a4
107,0,1.66544197174938,0.773,0.091,0,4,Kmo
108,0,1.65377556799842,0.968,0.522,0,4,Napsa
109,0,1.62836468382169,0.772,0.089,0,4,Ffar2
110,0,1.55455946700685,0.753,0.073,0,4,Ifitm6
111,0,1.53916184985005,0.759,0.185,0,4,Klri1
112,0,1.52937726433866,0.786,0.171,0,4,Cyp4f16
113,0,1.49595965596239,0.98,0.567,0,4,Otulinl
114,0,1.42122424014241,0.677,0.127,0,4,Ppp1r14a
115,0,1.32542891711464,0.856,0.296,0,4,H2-DMb2
116,0,1.31816810000688,0.8,0.237,0,4,Gsn
117,0,1.30672564171955,0.75,0.143,0,4,Cd244a
118,0,1.20080323298849,0.605,0.107,0,4,Rnd3
119,0,1.1364362424149,0.264,0.008,0,4,Cd209a
120,0,1.13142280944226,0.775,0.265,0,4,H2-Oa
121,0,1.11879333450106,0.623,0.133,0,4,Pglyrp1
122,0,1.10871708666347,0.582,0.101,0,4,Ddit4
123,0,1.10639124978591,0.757,0.183,0,4,I830077J02Rik
124,0,1.06980595585653,0.994,0.849,0,4,Lcp1
125,0,1.04357065225334,0.965,0.647,0,4,Coro1a
126,1.80224790909698e-129,1.02656030370168,0.239,0.063,4.19707493070505e-125,4,Ifitm1
127,0,1.02351428373322,0.513,0.027,0,4,Bex6
128,0,1.01684710351355,0.776,0.252,0,4,Itgb2
