"","Symbol","vst.mean","vst.variance","vst.variance.expected","vst.variance.standardized","vst.variable","symbol.unique","prev.names"
"RAC2","Rac2",0.325874815179892,0.368361382197877,0.541746920081965,0.679951040870073,FALSE,"Rac2","ENSMUSG00000033220"
"CYTH4","Cyth4",0.150616067028093,0.218440324288355,0.214754304909591,1.01716389052277,TRUE,"Cyth4","ENSMUSG00000018008"
"MFNG","Mfng",0.0294726466239527,0.0303812774703706,0.036546819273782,0.831297444595008,FALSE,"Mfng","ENSMUSG00000018169"
"CARD10","Card10",0.0185312962050271,0.02134425436844,0.0229700109602956,0.929222646229216,FALSE,"Card10","ENSMUSG00000033170"
"CDC42EP1","Cdc42ep1",9.8570724494825e-05,9.8570724494825e-05,9.82363604104317e-05,1.00019748666828,FALSE,"Cdc42ep1","ENSMUSG00000049521"
"GGA1","Gga1",0.0728437654016757,0.0799653447720989,0.0937133827920138,0.853296961326977,FALSE,"Gga1","ENSMUSG00000033128"
"SH3BP1","Sh3bp1",0.117299162148842,0.141799487090188,0.160184789140732,0.885224420188903,FALSE,"Sh3bp1","ENSMUSG00000022436"
"PDXP","Pdxp",0.00266140956136028,0.00265458812518171,0.0030644618884082,0.866249352038968,FALSE,"Pdxp","ENSMUSG00000116165"
"LGALS1","Lgals1",0.0249383932971907,0.037331485261811,0.0309184637227379,1.20741721181822,TRUE,"Lgals1","ENSMUSG00000068220"
"NOL12","Nol12",0.0153770330211927,0.0165221986246741,0.019023126963109,0.868532216428728,FALSE,"Nol12","ENSMUSG00000033099"
"TRIOBP","Triobp",0.0747166091670774,0.0829421145752519,0.0963799202620244,0.860574633697135,FALSE,"Triobp","ENSMUSG00000033088"
"H1F0","H1f0",0.0552981764415968,0.0652580562910352,0.0694373786880667,0.939811633503536,FALSE,"H1f0","ENSMUSG00000096210"
"GCAT","Gcat",0.00887136520453425,0.00997649616833515,0.010803817602301,0.923423232007393,FALSE,"Gcat","ENSMUSG00000006378"
"ANKRD54","Ankrd54",0.0345983242976836,0.036361986215646,0.0429286242293399,0.847033578839781,FALSE,"Ankrd54","ENSMUSG00000033055"
"EIF3L","Eif3l",0.0992607195662888,0.106767000729174,0.13238342420493,0.806498255883588,FALSE,"Eif3l","ENSMUSG00000033047"
"MICALL1","Micall1",0.0801379990142927,0.121436100828213,0.104179887864701,1.165638621016,TRUE,"Micall1","ENSMUSG00000033039"
"1700088E04RIK","1700088E04Rik",0.00098570724494825,0.000984832701848434,0.00107312871080316,0.91772095176855,FALSE,"1700088E04Rik","ENSMUSG00000033029"
"POLR2F","Polr2f",0.0308526367668802,0.0322696298000754,0.0382492071551355,0.843667939813566,FALSE,"Polr2f","ENSMUSG00000033020"
"PICK1","Pick1",0.0282897979300148,0.0288723213716567,0.0350882836025171,0.822847925499142,FALSE,"Pick1","ENSMUSG00000068206"
"PLA2G6","Pla2g6",0.0311483489403647,0.0331385175211795,0.0386149231875876,0.858179035089514,FALSE,"Pla2g6","ENSMUSG00000042632"
"MAFF","Maff",0.439822572695909,0.558311482712014,0.786082242808388,0.710245636280247,FALSE,"Maff","ENSMUSG00000042622"
"TMEM184B","Tmem184b",0.138787580088714,0.156800777527121,0.19504924300728,0.803903543072267,FALSE,"Tmem184b","ENSMUSG00000009035"
"CSNK1E","Csnk1e",0.0947264662395269,0.108040996248403,0.125608620175995,0.860139981611335,FALSE,"Csnk1e","ENSMUSG00000022433"
"KDELR3","Kdelr3",0.0003942828979793,0.000394166292232658,0.000406061054710227,0.970706960592276,FALSE,"Kdelr3","ENSMUSG00000010830"
"DDX17","Ddx17",0.884967964514539,1.28714093203751,1.94843736124851,0.660601648088261,FALSE,"Ddx17","ENSMUSG00000055065"
"DMC1","Dmc1",0.00896993592902908,0.0112562831063149,0.0109271885752197,1.03011703594478,TRUE,"Dmc1","ENSMUSG00000022429"
"FAM227A","Fam227a",0.0153770330211927,0.0171136812745163,0.019023126963109,0.899625035763284,FALSE,"Fam227a","ENSMUSG00000042564"
"CBY1","Cby1",0.00542138984721538,0.00539252992492145,0.00651809312847554,0.827317103120719,FALSE,"Cby1","ENSMUSG00000022428"
"TOMM22","Tomm22",0.0820108427796944,0.0816016343461455,0.106899188917719,0.763351295480392,FALSE,"Tomm22","ENSMUSG00000022427"
"JOSD1","Josd1",0.27599802858551,0.36052893532735,0.44331612904189,0.813254722102082,FALSE,"Josd1","ENSMUSG00000022426"
"GTPBP1","Gtpbp1",0.323903400689995,0.417552585304886,0.53777049079938,0.776451278842391,FALSE,"Gtpbp1","ENSMUSG00000042535"
"SUN2","Sun2",0.420108427796944,0.517103497705962,0.742029805877742,0.696876990128883,FALSE,"Sun2","ENSMUSG00000042524"
"GM16575","Gm16575",0.0011828486939379,0.00118156603072484,0.00130041258234366,0.908608580667045,FALSE,"Gm16575","ENSMUSG00000089796"
"DNAL4","Dnal4",0.00463282405125678,0.00461181558257008,0.00552709343624001,0.834401595661721,FALSE,"Dnal4","ENSMUSG00000022420"
"NPTXR","Nptxr",0.00167570231641203,0.00187022013610223,0.00187624085263416,0.996791074811382,FALSE,"Nptxr","ENSMUSG00000022421"
"CBX6","Cbx6",0.0795465746673238,0.0893933275082276,0.103323627715225,0.865177979954506,FALSE,"Cbx6","ENSMUSG00000089715"
"APOBEC3","Apobec3",0.861508132084771,1.28533309597578,1.87955003001032,0.683851493949752,FALSE,"Apobec3","ENSMUSG00000009585"
"CBX7","Cbx7",0.0915722030556925,0.0956160709149502,0.120932130883901,0.790658944120853,FALSE,"Cbx7","ENSMUSG00000053411"
"PDGFB","Pdgfb",0.0366683095120749,0.080674229974518,0.0454977744965757,1.77314672788204,TRUE,"Pdgfb","ENSMUSG00000000489"
"RPL3","Rpl3",0.715130606209956,0.892027548496311,1.46865536195792,0.6073770413415,FALSE,"Rpl3","ENSMUSG00000060036"
"SYNGR1","Syngr1",0.00098570724494825,0.000984832701848434,0.00107312871080316,0.91772095176855,FALSE,"Syngr1","ENSMUSG00000022415"
"TAB1","Tab1",0.0188270083785116,0.0194601775827784,0.0233392617955073,0.83379576240601,FALSE,"Tab1","ENSMUSG00000022414"
"MGAT3","Mgat3",0.00226712666338098,0.0022622097877309,0.00258356166990391,0.875616717062936,FALSE,"Mgat3","ENSMUSG00000042428"
"MIEF1","Mief1",0.0548053228191227,0.0591017587256079,0.0687773029798549,0.859320679424127,FALSE,"Mief1","ENSMUSG00000022412"
"ATF4","Atf4",0.414391325776244,0.465881197401069,0.729377415338808,0.638738172588866,FALSE,"Atf4","ENSMUSG00000042406"
"RPS19BP1","Rps19bp1",0.0145884672252341,0.0151657045396949,0.0180258326877156,0.84133170447267,FALSE,"Rps19bp1","ENSMUSG00000051518"
"GRAP2","Grap2",0.990142927550517,4.33409052570523,2.26761733219384,1.91129714179427,TRUE,"Grap2","ENSMUSG00000042351"
"FAM83F","Fam83f",0.0188270083785116,0.0245863605480781,0.0233392617955073,1.05343351317182,TRUE,"Fam83f","ENSMUSG00000022408"
"TNRC6B","Tnrc6b",2.21044849679645,4.38817946168563,7.07621589728656,0.620130805133915,FALSE,"Tnrc6b","ENSMUSG00000047888"
"ADSL","Adsl",0.0344997535731888,0.0384389872091267,0.0428053218523453,0.897995518915149,FALSE,"Adsl","ENSMUSG00000022407"
"SGSM3","Sgsm3",0.0316412025628388,0.0925515747217398,0.0392256267148305,2.3594670747924,TRUE,"Sgsm3","ENSMUSG00000042303"
"SLC25A17","Slc25a17",0.0625924100542139,0.0707071983059516,0.0793841682601745,0.89069646827079,FALSE,"Slc25a17","ENSMUSG00000022404"
"ST13","St13",0.216461310990636,0.29028499221851,0.331337353620345,0.876101016220229,FALSE,"St13","ENSMUSG00000022403"
"XPNPEP3","Xpnpep3",0.056875308033514,0.0696158268202547,0.0715615810490556,0.972810072104657,FALSE,"Xpnpep3","ENSMUSG00000022401"
"GM17025","Gm17025",0.000295712173484475,0.000295653870611154,0.0003007916145108,0.982919258211364,FALSE,"Gm17025","ENSMUSG00000091492"
"RBX1","Rbx1",0.130507639231148,0.141286266330636,0.181453999586787,0.778634070631556,FALSE,"Rbx1","ENSMUSG00000022400"
"EP300","Ep300",0.63676688023657,0.949771880290991,1.26206565154119,0.752553465923995,FALSE,"Ep300","ENSMUSG00000055024"
"L3MBTL2","L3mbtl2",0.0216855593888615,0.0229918352656201,0.0269055437870142,0.854538954782878,FALSE,"L3mbtl2","ENSMUSG00000022394"
"CHADL","Chadl",0.00147856086742238,0.00147652026685614,0.00164394277658703,0.898157945571273,FALSE,"Chadl","ENSMUSG00000063765"
"RANGAP1","Rangap1",0.152094627895515,0.186348382211875,0.21726204368303,0.85771255325088,FALSE,"Rangap1","ENSMUSG00000022391"
"ZC3H7B","Zc3h7b",0.139773287333662,0.220406297176738,0.196676961376419,1.12065132405063,TRUE,"Zc3h7b","ENSMUSG00000022390"
"TEF","Tef",0.0263183834401183,0.0283885046945474,0.0326411598706544,0.869714949071696,FALSE,"Tef","ENSMUSG00000022389"
"TOB2","Tob2",1.24494825036964,2.99845264174205,3.11015583525008,0.964084374087597,FALSE,"Tob2","ENSMUSG00000048546"
"PHF5A","Phf5a",0.0572695909314933,0.0626701860872235,0.0720952929547215,0.869268762477784,FALSE,"Phf5a","ENSMUSG00000061360"
"ACO2","Aco2",0.220404139970429,0.256227951796739,0.338528444737399,0.756887510576863,FALSE,"Aco2","ENSMUSG00000022477"
"POLR3H","Polr3h",0.020305569245934,0.020881018605613,0.0251888797524885,0.828977660411834,FALSE,"Polr3h","ENSMUSG00000022476"
"PMM1","Pmm1",0.00266140956136028,0.00265458812518171,0.0030644618884082,0.866249352038968,FALSE,"Pmm1","ENSMUSG00000022474"
"XRCC6","Xrcc6",0.0304583538689009,0.0364341846071086,0.0377622381835342,0.964831174201836,FALSE,"Xrcc6","ENSMUSG00000022471"
"DESI1","Desi1",0.0688023656973879,0.0908887962089143,0.0880157209247068,1.0326427512497,TRUE,"Desi1","ENSMUSG00000022472"
"SNU13","Snu13",0.0884179398718581,0.0959867022806526,0.116279933286531,0.825479509384727,FALSE,"Snu13","ENSMUSG00000063480"
"CCDC134","Ccdc134",0.0413997042878265,0.0479704381111115,0.0513652910091329,0.933907647920893,FALSE,"Ccdc134","ENSMUSG00000068114"
"SREBF2","Srebf2",0.412518482010843,0.728766773736676,0.725244678188658,1.00485642384414,TRUE,"Srebf2","ENSMUSG00000022463"
"SHISA8","Shisa8",0.000887136520453425,0.000886436885973572,0.000960191836164921,0.92318727631977,FALSE,"Shisa8","ENSMUSG00000096883"
"TNFRSF13C","Tnfrsf13c",0.00147856086742238,0.00147652026685614,0.00164394277658703,0.898157945571273,FALSE,"Tnfrsf13c","ENSMUSG00000068105"
"CENPM","Cenpm",0.00206998521439133,0.00206590401325885,0.00234614148348629,0.880553891485257,FALSE,"Cenpm","ENSMUSG00000068101"
"NAGA","Naga",0.112074913750616,0.136393022778546,0.151971264032981,0.897492191345737,FALSE,"Naga","ENSMUSG00000022453"
"SMDT1","Smdt1",0.0852636766880237,0.0925913761499285,0.111648136824361,0.82931411829637,FALSE,"Smdt1","ENSMUSG00000022452"
"NDUFA6","Ndufa6",0.147560374568753,0.161484830369737,0.209606707101656,0.770418239963183,FALSE,"Ndufa6","ENSMUSG00000022450"
"CYP2D22","Cyp2d22",0.00059142434696895,0.000788293715883102,0.000623069852991807,1.26517710991462,TRUE,"Cyp2d22","ENSMUSG00000061740"
"TCF20","Tcf20",0.81981271562346,1.55211136082018,1.75918682788418,0.882289098700692,FALSE,"Tcf20","ENSMUSG00000041852"
"GM20324","Gm20324",0.00502710694923608,0.00519948911135537,0.00602226268837106,0.86337799933496,FALSE,"Gm20324","ENSMUSG00000100199"
"GM29019","Gm29019",9.8570724494825e-05,9.8570724494825e-05,9.82363604104317e-05,1.00019748666828,FALSE,"Gm29019","ENSMUSG00000100552"
"NFAM1","Nfam1",0.045638245441104,0.0542063774014956,0.05678804234133,0.954538581831765,FALSE,"Nfam1","ENSMUSG00000058099"
"SERHL","Serhl",0.031542631838344,0.0329166362196105,0.0391033543007648,0.841785488948877,FALSE,"Serhl","ENSMUSG00000058586"
"RRP7A","Rrp7a",0.0325283390832923,0.0338392791899164,0.0403296563761432,0.839066886023204,FALSE,"Rrp7a","ENSMUSG00000018040"
"POLDIP3","Poldip3",0.266239526860522,0.374397381501346,0.424498685230974,0.88197536182626,FALSE,"Poldip3","ENSMUSG00000041815"
"CYB5R3","Cyb5r3",0.0706752094627895,0.0885573614762592,0.0906460355510546,0.976957910380776,FALSE,"Cyb5r3","ENSMUSG00000018042"
"A4GALT","A4galt",0.0031542631838344,0.0041304281918491,0.00367019723671579,1.12539679081257,TRUE,"A4galt","ENSMUSG00000047878"
"ARFGAP3","Arfgap3",0.110793494332183,0.187447566282595,0.149977769816179,1.24983566906177,TRUE,"Arfgap3","ENSMUSG00000054277"
"1700001L05RIK","1700001L05Rik",0.00423854115327748,0.00461531375496935,0.00503325939796127,0.916963222050266,FALSE,"1700001L05Rik","ENSMUSG00000075511"
"PACSIN2","Pacsin2",0.330507639231148,0.731349357813271,0.551123497437577,1.32701538078787,TRUE,"Pacsin2","ENSMUSG00000016664"
"TTLL1","Ttll1",0.0166584524396254,0.0189456547257199,0.0206307291451497,0.918322110305735,FALSE,"Ttll1","ENSMUSG00000022442"
"BIK","Bik",0.113750616067028,0.140253528101208,0.15459114833629,0.90725458482337,FALSE,"Bik","ENSMUSG00000016758"
"MCAT","Mcat",0.0106456382454411,0.0105333469114247,0.0130274131490881,0.808552457105582,FALSE,"Mcat","ENSMUSG00000048755"
"TSPO","Tspo",0.303696402168556,0.385381642835053,0.497451243849331,0.774712391616377,FALSE,"Tspo","ENSMUSG00000041736"
"TTLL12","Ttll12",0.0103499260719566,0.0110324583756353,0.0126564115730571,0.871689286647497,FALSE,"Ttll12","ENSMUSG00000016757"
"SCUBE1","Scube1",0.196352883193691,1.01349221773247,0.295104805243715,3.4343467125026,TRUE,"Scube1","ENSMUSG00000016763"
"SULT4A1","Sult4a1",0.0015771315919172,0.00177196036026512,0.00175971299763527,1.00695986370863,TRUE,"Sult4a1","ENSMUSG00000018865"
"SAMM50","Samm50",0.0611138491867915,0.0644823948643722,0.077345963659665,0.833687910956877,FALSE,"Samm50","ENSMUSG00000022437"
"PARVB","Parvb",0.016362740266141,0.0188568400153609,0.0202605595880419,0.930716643507242,FALSE,"Parvb","ENSMUSG00000022438"
"PARVG","Parvg",0.0838836865450961,0.0955850732206359,0.109629634424009,0.871890832463659,FALSE,"Parvg","ENSMUSG00000022439"
"RTL6","Rtl6",0.00256283883686545,0.00255652269225567,0.00294369886551236,0.868472900610605,FALSE,"Rtl6","ENSMUSG00000055745"
"PRR5","Prr5",0.0094627895515032,0.0109514562503012,0.0115443457709648,0.948642432197865,FALSE,"Prr5","ENSMUSG00000036106"
"ARHGAP8","Arhgap8",0.0102513553474618,0.0144848047164693,0.0125327779578166,1.15575371758942,TRUE,"Arhgap8","ENSMUSG00000078954"
"PHF21B","Phf21b",0.00453425332676195,0.00569710413515072,0.00540351576669439,1.05433284201111,TRUE,"Phf21b","ENSMUSG00000016624"
"GM29666","Gm29666",0.00335140463282405,0.00334050199551301,0.003915508102592,0.853146490311604,FALSE,"Gm29666","ENSMUSG00000100967"
"NUP50","Nup50",0.172400197141449,0.192574137933712,0.25254639396276,0.762529747156502,FALSE,"Nup50","ENSMUSG00000016619"
"5031439G07RIK","5031439G07Rik",0.0741251848201084,0.118913432671064,0.095536180527578,1.24469527685103,TRUE,"5031439G07Rik","ENSMUSG00000036046"
"FAM118A","Fam118a",0.0605224248398226,0.0726379368245611,0.0765332499891724,0.949102995558635,FALSE,"Fam118a","ENSMUSG00000022434"
"FBLN1","Fbln1",0.0003942828979793,0.000394166292232658,0.000406061054710227,0.970706960592276,FALSE,"Fbln1","ENSMUSG00000006369"
"ATXN10","Atxn10",0.295416461310991,0.418339596357536,0.481143356345892,0.869469755406531,FALSE,"Atxn10","ENSMUSG00000016541"
"CDPF1","Cdpf1",0.00364711680630853,0.00402849533499276,0.00428729478272606,0.93963572349258,FALSE,"Cdpf1","ENSMUSG00000064284"
"TTC38","Ttc38",0.0136027599802859,0.0147991738094165,0.0167704600785635,0.882454848590182,FALSE,"Ttc38","ENSMUSG00000035944"
"GTSE1","Gtse1",0.00177427304090685,0.00177129959436748,0.00199314373017622,0.888696368229736,FALSE,"Gtse1","ENSMUSG00000022385"
"TRMU","Trmu",0.0131099063578117,0.0137279556835973,0.0161416107740257,0.850469998055436,FALSE,"Trmu","ENSMUSG00000022386"
"CELSR1","Celsr1",0.0607195662888122,0.0893727077253636,0.076803979230966,1.16364683991959,TRUE,"Celsr1","ENSMUSG00000016028"
"GRAMD4","Gramd4",0.583144406111385,0.969057343596721,1.12608928181931,0.860551076404129,FALSE,"Gramd4","ENSMUSG00000035900"
"CERK","Cerk",0.976047313947758,1.62807368861296,2.22385672818963,0.732094683967495,FALSE,"Cerk","ENSMUSG00000035891"
"TBC1D22A","Tbc1d22a",0.263479546574667,0.319274366325492,0.419196740728513,0.761633703951608,FALSE,"Tbc1d22a","ENSMUSG00000051864"
"BRD1","Brd1",0.655199605717102,1.09048582618274,1.30982020158351,0.832546195931688,FALSE,"Brd1","ENSMUSG00000022387"
"ZBED4","Zbed4",0.20551996057171,0.397524732078858,0.311533926807703,1.27602388655485,TRUE,"Zbed4","ENSMUSG00000034333"
"ALG12","Alg12",0.0186298669295219,0.0188760799635569,0.0230930819462148,0.817391113387135,FALSE,"Alg12","ENSMUSG00000035845"
"CRELD2","Creld2",0.0423854115327748,0.045127590007976,0.0526117849418414,0.857746796803444,FALSE,"Creld2","ENSMUSG00000023272"
"PIM3","Pim3",0.132774765894529,0.149265811350558,0.185160831943877,0.806141394934997,FALSE,"Pim3","ENSMUSG00000035828"
"1810021B22RIK","1810021B22Rik",0.00226712666338098,0.00245937067101165,0.00258356166990391,0.951930313745181,FALSE,"1810021B22Rik","ENSMUSG00000087331"
"TRABD","Trabd",0.149236076885165,0.168578132846594,0.212423558469346,0.793594336058169,FALSE,"Trabd","ENSMUSG00000015363"
"SELENOO","Selenoo",0.0232626909807787,0.0243010651546269,0.0288493348986395,0.842344034620115,FALSE,"Selenoo","ENSMUSG00000035757"
"TUBGCP6","Tubgcp6",0.0412025628388369,0.044832149914567,0.0511175405600337,0.877040433154539,FALSE,"Tubgcp6","ENSMUSG00000051786"
"HDAC10","Hdac10",0.0070970921636274,0.00704741811555785,0.00860573066537277,0.818921529105581,FALSE,"Hdac10","ENSMUSG00000062906"
"MAPK12","Mapk12",0.00453425332676195,0.00451413883546618,0.00540351576669439,0.835407729036333,FALSE,"Mapk12","ENSMUSG00000022610"
"MAPK11","Mapk11",0.00404139970428783,0.00402546358558007,0.00478521284516827,0.841229787645635,FALSE,"Mapk11","ENSMUSG00000053137"
"PLXNB2","Plxnb2",0.0707737801872844,0.0762208621673435,0.0907849666168232,0.839575813130492,FALSE,"Plxnb2","ENSMUSG00000036606"
"DENND6B","Dennd6b",0.0159684573681617,0.0161093365443965,0.0197663229745617,0.814989037927206,FALSE,"Dennd6b","ENSMUSG00000015377"
"PPP6R2","Ppp6r2",0.0776737309019221,0.08998354692915,0.100620440552881,0.89428695039213,FALSE,"Ppp6r2","ENSMUSG00000036561"
"SBF1","Sbf1",0.141350418925579,0.15135089700914,0.199284549705216,0.759471304890503,FALSE,"Sbf1","ENSMUSG00000036529"
"ADM2","Adm2",0.00335140463282405,0.00373482376207452,0.003915508102592,0.953854177852968,FALSE,"Adm2","ENSMUSG00000054136"
"LMF2","Lmf2",0.055791030064071,0.0572182844029706,0.070099285979382,0.816246322677251,FALSE,"Lmf2","ENSMUSG00000022614"
"NCAPH2","Ncaph2",0.211532774765895,0.245075972530798,0.322389779113783,0.760185304895484,FALSE,"Ncaph2","ENSMUSG00000008690"
"SCO2","Sco2",0.0051256776737309,0.00569139045356526,0.00614619331656157,0.926002512519286,FALSE,"Sco2","ENSMUSG00000091780"
"CHKB","Chkb",0.0728437654016757,0.0770079315228874,0.0937133827920138,0.821738893940005,FALSE,"Chkb","ENSMUSG00000022617"
"C730034F03RIK","C730034F03Rik",0.003942828979793,0.00412483111601028,0.00466081741261339,0.885001653325318,FALSE,"C730034F03Rik","ENSMUSG00000079242"
"ARSA","Arsa",0.0133070478068014,0.0153000343598267,0.0163931228456485,0.933320301682974,FALSE,"Arsa","ENSMUSG00000022620"
"C230037L18RIK","C230037L18Rik",0.00965993100049285,0.0103562033479842,0.0117913443428447,0.878288602797748,FALSE,"C230037L18Rik","ENSMUSG00000084915"
"RABL2","Rabl2",0.0047313947757516,0.00470947289538288,0.00565077282871518,0.833421027200216,FALSE,"Rabl2","ENSMUSG00000022621"
"ALG10B","Alg10b",0.0502710694923608,0.052677617760144,0.0627896853917773,0.838953363621129,FALSE,"Alg10b","ENSMUSG00000075470"
"CPNE8","Cpne8",0.0218827008378512,0.0612324566654175,0.0271491199130243,2.25541221452421,TRUE,"Cpne8","ENSMUSG00000052560"
"KIF21A","Kif21a",0.0971907343518975,0.570403187690162,0.129282202522794,4.41207820225368,TRUE,"Kif21a","ENSMUSG00000022629"
"ABCD2","Abcd2",0.00187284376540168,0.00226384226818389,0.00211042563732743,1.07269463948075,TRUE,"Abcd2","ENSMUSG00000055782"
"SLC2A13","Slc2a13",0.0131099063578117,0.0231916780810736,0.0161416107740257,1.43676355512131,TRUE,"Slc2a13","ENSMUSG00000036298"
"LRRK2","Lrrk2",0.170428782651552,0.65421220768883,0.249068841267627,2.62663207633374,TRUE,"Lrrk2","ENSMUSG00000036273"
"CNTN1","Cntn1",3.68536224741252,23.2284775526161,15.2333390648424,1.52484477984391,TRUE,"Cntn1","ENSMUSG00000055022"
"GM26760","Gm26760",0.0177427304090685,0.021767183411511,0.0219855912794941,0.990065863355389,FALSE,"Gm26760","ENSMUSG00000097068"
"PDZRN4","Pdzrn4",0.0127156234598324,0.0220188963499291,0.015639054056146,1.40794297857651,TRUE,"Pdzrn4","ENSMUSG00000036218"
"GXYLT1","Gxylt1",0.190340068999507,0.236736329530943,0.284400714631187,0.83240413034107,FALSE,"Gxylt1","ENSMUSG00000036197"
"YAF2","Yaf2",0.199507146377526,0.286691397449903,0.300741737325918,0.95328104439064,FALSE,"Yaf2","ENSMUSG00000022634"
"ZCRB1","Zcrb1",0.124889107934943,0.139073886065302,0.172331101479584,0.807015593072032,FALSE,"Zcrb1","ENSMUSG00000022635"
"PPHLN1","Pphln1",0.253425332676195,0.342216430371591,0.400001887465921,0.855537038936468,FALSE,"Pphln1","ENSMUSG00000036167"
"PRICKLE1","Prickle1",1.68230655495318,10.6164307991533,4.76178494912339,2.22950656373259,TRUE,"Prickle1","ENSMUSG00000036158"
"PUS7L","Pus7l",0.0117299162148842,0.0127764333567063,0.0143893485461714,0.887909088845149,FALSE,"Pus7l","ENSMUSG00000033356"
"IRAK4","Irak4",0.0658452439625431,0.0792601909535708,0.0838938310629544,0.944767808899959,FALSE,"Irak4","ENSMUSG00000059883"
"TWF1","Twf1",0.0784622966978807,0.0855228718285188,0.101757050462357,0.840461387588612,FALSE,"Twf1","ENSMUSG00000022451"
"A130051J06RIK","A130051J06Rik",0.0003942828979793,0.000394166292232658,0.000406061054710227,0.970706960592276,FALSE,"A130051J06Rik","ENSMUSG00000097643"
"ANO6","Ano6",0.193790044356826,0.341779255993148,0.290536869502313,1.1763713726888,TRUE,"Ano6","ENSMUSG00000064210"
